=====================
  Training Session  
=====================
Name:		Mohamed Nour El-Din
Session:	Session_2014_05_10_71422
Date:		2014-05-10 20-43-17
Comments:	Blink Test
Trials:		4
TrialsPerClass:	2
BlankTime:	2
SteadyTime:	1
TrainingTime:	4
Triggers:	1882, 2770, 3659, 4547
ClassesTypes:	1, 1, 2, 2
ClassesNames:	RIGHT, LEFT

RawData:
Count,	F3,	FC5,	AF3,	F7,	T7,	P7,	O1,	O2,	P8,	T8,	F8,	AF4,	FC6,	F4,	Q_F3,	Q_FC5,	Q_AF3,	Q_F7,	Q_T7,	Q_P7,	Q_O1,	Q_O2,	Q_P8,	Q_T8,	Q_F8,	Q_AF4,	Q_FC6,	Q_F4,	GyroX,	GyroY
82,	8198,	7879,	8168,	8541,	8882,	8608,	8592,	8430,	8372,	8304,	8825,	8833,	8477,	8964,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.47,	3.69,	1684,	1708
83,	8201,	7883,	8164,	8535,	8896,	8614,	8609,	8433,	8371,	8300,	8825,	8828,	8469,	8968,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.47,	3.69,	1684,	1709
84,	8197,	7887,	8163,	8527,	8913,	8618,	8622,	8434,	8377,	8301,	8821,	8834,	8465,	8974,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.47,	3.69,	1685,	1711
85,	8199,	7886,	8167,	8533,	8910,	8614,	8629,	8429,	8379,	8308,	8835,	8837,	8477,	8966,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.47,	3.69,	1687,	1709
86,	8199,	7885,	8160,	8518,	8886,	8602,	8619,	8426,	8370,	8297,	8830,	8832,	8469,	8959,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.38,	4.10,	12.47,	3.69,	1689,	1710
87,	8189,	7881,	8152,	8504,	8890,	8605,	8617,	8428,	8371,	8294,	8816,	8827,	8460,	8957,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.38,	4.10,	12.47,	3.69,	1691,	1710
88,	8191,	7880,	8162,	8516,	8915,	8623,	8637,	8434,	8378,	8315,	8832,	8832,	8476,	8966,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.38,	4.10,	12.46,	3.69,	1694,	1711
89,	8192,	7880,	8161,	8509,	8900,	8619,	8625,	8431,	8367,	8300,	8835,	8829,	8469,	8965,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.38,	4.10,	12.46,	3.69,	1697,	1711
90,	8175,	7862,	8138,	8480,	8872,	8594,	8585,	8420,	8358,	8264,	8810,	8812,	8435,	8938,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.46,	3.69,	1699,	1712
91,	8184,	7866,	8144,	8492,	8882,	8598,	8585,	8424,	8372,	8276,	8811,	8823,	8439,	8943,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.46,	3.69,	1702,	1712
92,	8201,	7894,	8160,	8516,	8901,	8618,	8619,	8434,	8380,	8303,	8824,	8835,	8471,	8964,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.49,	3.69,	1704,	1713
93,	8196,	7891,	8149,	8503,	8901,	8617,	8625,	8433,	8375,	8315,	8824,	8828,	8476,	8960,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.49,	3.69,	1708,	1713
94,	8192,	7865,	8147,	8487,	8899,	8608,	8606,	8433,	8379,	8320,	8828,	8829,	8453,	8955,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.10,	12.49,	3.69,	1708,	1713
95,	8200,	7867,	8159,	8503,	8920,	8618,	8613,	8437,	8385,	8317,	8834,	8832,	8452,	8961,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.10,	12.49,	3.69,	1710,	1715
96,	8211,	7877,	8159,	8509,	8928,	8626,	8638,	8436,	8379,	8324,	8830,	8835,	8473,	8969,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.10,	12.47,	3.69,	1712,	1714
97,	8200,	7868,	8147,	8490,	8908,	8613,	8639,	8431,	8374,	8328,	8822,	8832,	8468,	8965,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.10,	12.47,	3.72,	1712,	1715
98,	8197,	7886,	8159,	8511,	8921,	8622,	8645,	8435,	8382,	8317,	8833,	8832,	8463,	8963,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.47,	3.72,	1713,	1713
99,	8223,	7922,	8189,	8558,	8963,	8649,	8669,	8445,	8389,	8323,	8842,	8850,	8483,	8981,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.47,	3.72,	1714,	1712
100,	8220,	7907,	8178,	8552,	8955,	8638,	8662,	8439,	8383,	8343,	8828,	8844,	8477,	8977,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.47,	3.72,	1714,	1711
101,	8186,	7868,	8148,	8513,	8914,	8611,	8627,	8427,	8372,	8322,	8813,	8823,	8443,	8955,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.47,	3.72,	1713,	1712
102,	8178,	7854,	8144,	8496,	8895,	8603,	8612,	8429,	8365,	8292,	8813,	8824,	8436,	8953,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.47,	3.72,	1713,	1711
103,	8184,	7848,	8140,	8486,	8891,	8603,	8604,	8428,	8365,	8292,	8803,	8823,	8438,	8949,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.09,	12.47,	3.72,	1712,	1711
104,	8164,	7835,	8124,	8465,	8887,	8602,	8581,	8424,	8365,	8287,	8781,	8809,	8426,	8938,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.09,	12.46,	3.72,	1712,	1714
105,	8156,	7849,	8132,	8474,	8889,	8607,	8585,	8433,	8370,	8296,	8789,	8816,	8435,	8944,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.09,	12.46,	3.69,	1711,	1715
106,	8189,	7876,	8161,	8501,	8903,	8616,	8616,	8444,	8380,	8333,	8820,	8837,	8462,	8964,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.09,	12.46,	3.69,	1711,	1714
107,	8201,	7860,	8163,	8494,	8907,	8614,	8609,	8435,	8376,	8335,	8810,	8836,	8459,	8964,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.46,	3.69,	1710,	1712
108,	8170,	7828,	8144,	8472,	8889,	8597,	8573,	8421,	8357,	8294,	8784,	8821,	8439,	8946,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.46,	3.69,	1709,	1710
109,	8166,	7849,	8155,	8486,	8887,	8588,	8575,	8425,	8361,	8285,	8798,	8827,	8444,	8948,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.46,	3.72,	1707,	1709
110,	8193,	7887,	8177,	8505,	8906,	8597,	8596,	8435,	8382,	8308,	8819,	8840,	8457,	8961,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.10,	12.46,	3.72,	1707,	1707
111,	8185,	7870,	8162,	8490,	8908,	8600,	8590,	8432,	8379,	8316,	8803,	8834,	8450,	8955,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.12,	12.46,	3.72,	1705,	1706
112,	8172,	7843,	8147,	8474,	8894,	8591,	8578,	8427,	8366,	8306,	8790,	8826,	8439,	8949,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.12,	12.47,	3.72,	1704,	1706
113,	8191,	7856,	8166,	8486,	8895,	8593,	8584,	8429,	8372,	8306,	8802,	8827,	8442,	8959,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.33,	4.12,	12.47,	3.67,	1701,	1704
114,	8198,	7866,	8173,	8497,	8909,	8597,	8590,	8423,	8376,	8315,	8806,	8825,	8453,	8955,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.12,	12.47,	3.67,	1701,	1705
115,	8196,	7861,	8166,	8485,	8909,	8600,	8582,	8419,	8366,	8303,	8791,	8832,	8458,	8960,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.12,	12.47,	3.67,	1700,	1701
116,	8193,	7860,	8169,	8480,	8895,	8599,	8580,	8422,	8363,	8290,	8788,	8828,	8460,	8962,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.12,	12.44,	3.67,	1698,	1702
117,	8173,	7854,	8165,	8505,	8905,	8595,	8609,	8422,	8375,	8320,	8817,	8806,	8474,	8933,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.12,	12.44,	3.69,	1697,	1700
118,	8192,	7870,	8183,	8519,	8941,	8613,	8629,	8438,	8387,	8352,	8839,	8836,	8485,	8955,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.12,	12.44,	3.69,	1696,	1699
119,	8203,	7880,	8185,	8493,	8934,	8611,	8609,	8438,	8376,	8318,	8808,	8848,	8467,	8971,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.44,	3.69,	1695,	1698
120,	8173,	7859,	8156,	8475,	8893,	8589,	8583,	8417,	8356,	8267,	8773,	8816,	8443,	8937,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.49,	3.69,	1693,	1698
121,	8185,	7862,	8168,	8492,	8893,	8597,	8577,	8422,	8360,	8274,	8785,	8834,	8446,	8947,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.35,	4.10,	12.49,	3.69,	1693,	1696
122,	8198,	7867,	8180,	8498,	8905,	8602,	8579,	8428,	8366,	8291,	8807,	8841,	8449,	8959,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.38,	4.10,	12.49,	3.69,	1691,	1696
123,	8183,	7851,	8163,	8485,	8896,	8596,	8577,	8420,	8359,	8268,	8796,	8822,	8437,	8949,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.38,	4.10,	12.49,	3.69,	1691,	1695
124,	8189,	7856,	8171,	8491,	8905,	8606,	8586,	8424,	8367,	8272,	8791,	8835,	8447,	8957,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.38,	4.10,	12.47,	3.69,	1690,	1693
125,	8199,	7865,	8187,	8494,	8914,	8609,	8603,	8438,	8379,	8309,	8800,	8847,	8462,	8960,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.38,	4.10,	12.47,	3.72,	1689,	1694
126,	8187,	7845,	8173,	8473,	8894,	8593,	8590,	8436,	8368,	8299,	8790,	8839,	8437,	8953,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.10,	12.47,	3.72,	1689,	1693
127,	8194,	7858,	8175,	8485,	8896,	8597,	8576,	8427,	8364,	8286,	8796,	8845,	8441,	8959,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1687,	1694
0,	8195,	7881,	8191,	8510,	8918,	8612,	8600,	8429,	8379,	8317,	8824,	8839,	8477,	8957,	10.61,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1688,	1693
1,	8169,	7838,	8155,	8471,	8900,	8586,	8570,	8427,	8361,	8278,	8790,	8821,	8424,	8938,	10.61,	9.69,	0.00,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1688,	1692
2,	8188,	7857,	8175,	8494,	8913,	8600,	8587,	8433,	8373,	8290,	8796,	8836,	8452,	8956,	10.61,	9.69,	10.71,	0.00,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1688,	1690
3,	8214,	7889,	8205,	8528,	8940,	8629,	8638,	8437,	8386,	8330,	8827,	8855,	8490,	8976,	10.61,	9.69,	10.71,	0.03,	0.00,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1689,	1690
4,	8200,	7877,	8181,	8496,	8936,	8616,	8619,	8426,	8367,	8310,	8815,	8839,	8451,	8956,	10.61,	9.69,	10.71,	0.03,	14.50,	0.00,	0.00,	8.67,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1689,	1690
5,	8195,	7865,	8173,	8479,	8925,	8602,	8577,	8421,	8363,	8287,	8806,	8830,	8441,	8947,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	0.00,	8.67,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1690,	1690
6,	8217,	7880,	8206,	8522,	8931,	8614,	8581,	8433,	8378,	8322,	8839,	8850,	8484,	8972,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.67,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1691,	1689
7,	8221,	7898,	8211,	8543,	8936,	8616,	8598,	8436,	8376,	8344,	8860,	8858,	8493,	8976,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	0.92,	10.81,	13.36,	4.09,	12.47,	3.72,	1692,	1690
8,	8213,	7897,	8194,	8528,	8945,	8613,	8606,	8432,	8375,	8331,	8850,	8850,	8481,	8964,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.81,	13.36,	4.09,	12.47,	3.72,	1694,	1688
9,	8210,	7882,	8189,	8520,	8955,	8615,	8613,	8433,	8375,	8325,	8839,	8847,	8483,	8965,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.09,	12.47,	3.72,	1694,	1688
10,	8207,	7879,	8183,	8524,	8955,	8609,	8610,	8432,	8365,	8330,	8831,	8844,	8474,	8961,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.09,	12.47,	3.72,	1696,	1687
11,	8211,	7891,	8192,	8530,	8964,	8616,	8611,	8432,	8373,	8344,	8839,	8846,	8472,	8965,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.07,	12.47,	3.72,	1696,	1686
12,	8223,	7893,	8215,	8537,	8981,	8630,	8639,	8443,	8389,	8356,	8859,	8857,	8491,	8983,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.07,	12.49,	3.72,	1698,	1688
13,	8213,	7881,	8193,	8524,	8972,	8617,	8639,	8439,	8377,	8332,	8838,	8846,	8479,	8971,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.07,	12.49,	3.60,	1699,	1687
14,	8189,	7873,	8154,	8499,	8951,	8607,	8598,	8420,	8358,	8287,	8791,	8819,	8435,	8944,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.07,	12.49,	3.60,	1700,	1688
15,	8178,	7861,	8146,	8484,	8938,	8616,	8581,	8418,	8360,	8264,	8764,	8805,	8408,	8937,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1700,	1687
16,	8186,	7854,	8152,	8484,	8936,	8618,	8606,	8431,	8373,	8282,	8779,	8816,	8427,	8945,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1701,	1689
17,	8210,	7880,	8168,	8512,	8957,	8621,	8634,	8441,	8385,	8332,	8833,	8841,	8467,	8963,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1701,	1689
18,	8218,	7897,	8191,	8535,	8979,	8625,	8644,	8443,	8387,	8361,	8866,	8850,	8478,	8976,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1702,	1690
19,	8207,	7888,	8192,	8521,	8972,	8622,	8647,	8438,	8381,	8350,	8852,	8842,	8472,	8969,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1703,	1689
20,	8216,	7892,	8192,	8519,	8960,	8625,	8645,	8438,	8379,	8347,	8845,	8850,	8491,	8969,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1702,	1690
21,	8238,	7903,	8208,	8544,	8969,	8629,	8636,	8442,	8378,	8353,	8855,	8859,	8511,	8980,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1704,	1690
22,	8229,	7897,	8204,	8545,	8981,	8626,	8628,	8439,	8377,	8344,	8861,	8850,	8488,	8975,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1702,	1689
23,	8212,	7899,	8201,	8544,	8990,	8633,	8640,	8434,	8382,	8341,	8865,	8850,	8473,	8971,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1702,	1688
24,	8220,	7909,	8216,	8554,	8994,	8635,	8643,	8436,	8384,	8345,	8857,	8856,	8483,	8981,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1702,	1687
25,	8228,	7897,	8210,	8540,	8992,	8629,	8629,	8442,	8377,	8343,	8842,	8853,	8479,	8979,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1702,	1688
26,	8221,	7888,	8196,	8528,	8986,	8633,	8633,	8440,	8376,	8342,	8847,	8851,	8482,	8974,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1702,	1687
27,	8218,	7893,	8203,	8546,	8981,	8634,	8645,	8432,	8383,	8347,	8858,	8852,	8502,	8975,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1700,	1688
28,	8227,	7897,	8212,	8557,	8979,	8624,	8644,	8435,	8383,	8358,	8863,	8852,	8506,	8980,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1700,	1688
29,	8243,	7914,	8220,	8559,	8993,	8628,	8647,	8446,	8381,	8370,	8878,	8868,	8502,	8989,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1699,	1688
30,	8246,	7925,	8229,	8561,	9009,	8637,	8652,	8445,	8381,	8366,	8876,	8872,	8505,	8990,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1697,	1687
31,	8220,	7899,	8204,	8534,	8991,	8621,	8636,	8432,	8376,	8341,	8849,	8845,	8495,	8972,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1696,	1689
32,	8206,	7872,	8180,	8515,	8969,	8604,	8614,	8434,	8374,	8332,	8837,	8834,	8485,	8959,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1696,	1689
33,	8210,	7872,	8188,	8521,	8968,	8603,	8604,	8438,	8373,	8337,	8837,	8838,	8469,	8952,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1695,	1691
34,	8198,	7871,	8182,	8508,	8962,	8605,	8597,	8431,	8373,	8320,	8822,	8829,	8440,	8945,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1695,	1690
35,	8193,	7869,	8169,	8492,	8949,	8606,	8603,	8429,	8373,	8305,	8803,	8827,	8452,	8954,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1695,	1692
36,	8208,	7879,	8182,	8517,	8965,	8612,	8622,	8436,	8378,	8322,	8816,	8841,	8484,	8967,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1694,	1691
37,	8225,	7889,	8203,	8552,	8991,	8624,	8635,	8439,	8384,	8343,	8854,	8852,	8493,	8974,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1693,	1690
38,	8227,	7890,	8205,	8547,	8982,	8622,	8627,	8435,	8378,	8338,	8866,	8854,	8493,	8979,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1695,	1688
39,	8220,	7883,	8195,	8528,	8964,	8612,	8618,	8433,	8373,	8330,	8836,	8848,	8496,	8976,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1692,	1688
40,	8225,	7886,	8194,	8539,	8982,	8624,	8627,	8441,	8382,	8335,	8826,	8843,	8499,	8972,	10.61,	9.69,	10.71,	0.03,	14.50,	8.79,	1.38,	8.74,	1.04,	10.86,	13.36,	4.04,	12.49,	3.60,	1693,	1689
