=====================
  Training Session  
=====================
Name:		Osama Mohamed
Session:	Session_2014_05_10_71422
Date:		2014-05-10 19-51-00
Comments:	dummy
Trials:		4
TrialsPerClass:	2
BlankTime:	2
SteadyTime:	1
TrainingTime:	4
Triggers:	12753, 13642, 14531, 15419
ClassesTypes:	2, 1, 1, 2
ClassesNames:	RIGHT, LEFT

RawData:
Count,	F3,	FC5,	AF3,	F7,	T7,	P7,	O1,	O2,	P8,	T8,	F8,	AF4,	FC6,	F4,	Q_F3,	Q_FC5,	Q_AF3,	Q_F7,	Q_T7,	Q_P7,	Q_O1,	Q_O2,	Q_P8,	Q_T8,	Q_F8,	Q_AF4,	Q_FC6,	Q_F4,	GyroX,	GyroY
56,	8281,	7906,	8131,	8471,	8894,	8573,	8560,	8334,	8447,	8415,	8819,	8795,	8462,	9050,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1684,	1655
57,	8279,	7903,	8133,	8464,	8928,	8589,	8567,	8349,	8463,	8412,	8817,	8788,	8476,	9044,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1680,	1660
58,	8257,	7880,	8109,	8442,	8933,	8575,	8551,	8320,	8428,	8396,	8801,	8756,	8460,	9022,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1679,	1665
59,	8231,	7872,	8090,	8431,	8897,	8568,	8545,	8303,	8416,	8382,	8807,	8754,	8449,	9013,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1675,	1665
60,	8222,	7876,	8084,	8425,	8902,	8579,	8551,	8317,	8435,	8390,	8818,	8752,	8451,	9009,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1671,	1666
61,	8214,	7858,	8065,	8400,	8898,	8559,	8534,	8301,	8414,	8387,	8789,	8712,	8427,	8987,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1667,	1662
62,	8227,	7859,	8075,	8403,	8870,	8558,	8544,	8311,	8421,	8390,	8800,	8723,	8434,	8999,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1661,	1657
63,	8258,	7898,	8112,	8447,	8906,	8603,	8584,	8375,	8490,	8427,	8849,	8780,	8478,	9039,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1656,	1655
64,	8262,	7911,	8115,	8457,	8956,	8621,	8586,	8377,	8505,	8432,	8842,	8782,	8481,	9040,	14.43,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1651,	1658
65,	8242,	7888,	8094,	8425,	8953,	8603,	8567,	8327,	8459,	8401,	8810,	8745,	8453,	9015,	14.43,	10.36,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1647,	1661
66,	8226,	7872,	8078,	8407,	8916,	8577,	8554,	8307,	8425,	8381,	8793,	8729,	8431,	8996,	14.43,	10.36,	12.12,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1642,	1669
67,	8217,	7872,	8065,	8408,	8893,	8559,	8539,	8320,	8421,	8369,	8784,	8724,	8417,	8981,	14.43,	10.36,	12.12,	0.40,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1641,	1672
68,	8214,	7879,	8068,	8412,	8909,	8576,	8539,	8324,	8436,	8367,	8796,	8720,	8432,	8982,	14.43,	10.36,	12.12,	0.40,	13.67,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1637,	1673
69,	8243,	7909,	8101,	8441,	8940,	8613,	8575,	8344,	8466,	8410,	8835,	8747,	8469,	9023,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1636,	1673
70,	8257,	7921,	8109,	8452,	8936,	8613,	8579,	8359,	8479,	8434,	8838,	8765,	8467,	9036,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1635,	1671
71,	8223,	7886,	8079,	8428,	8926,	8590,	8538,	8326,	8448,	8390,	8795,	8748,	8436,	8995,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	0.00,	0.00,	0.00,	0.00,	0.00,	0.00,	1635,	1672
72,	8221,	7879,	8079,	8429,	8960,	8600,	8540,	8309,	8434,	8377,	8798,	8745,	8449,	8996,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	0.00,	0.00,	0.00,	0.00,	0.00,	1635,	1675
73,	8248,	7903,	8105,	8441,	8963,	8610,	8568,	8328,	8458,	8417,	8847,	8764,	8472,	9025,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	0.00,	0.00,	0.00,	0.00,	1635,	1680
74,	8247,	7912,	8115,	8449,	8917,	8602,	8567,	8345,	8481,	8433,	8866,	8767,	8465,	9020,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	0.00,	0.00,	0.00,	1636,	1682
75,	8243,	7912,	8118,	8476,	8915,	8611,	8560,	8341,	8483,	8421,	8839,	8754,	8456,	9011,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	0.00,	0.00,	1638,	1685
76,	8256,	7919,	8122,	8491,	8938,	8623,	8562,	8331,	8463,	8412,	8825,	8757,	8458,	9018,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	12.77,	0.00,	1640,	1686
77,	8256,	7914,	8119,	8473,	8925,	8613,	8567,	8328,	8439,	8393,	8834,	8770,	8458,	9016,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	12.77,	10.47,	1643,	1690
78,	8256,	7914,	8125,	8481,	8927,	8602,	8579,	8332,	8438,	8384,	8836,	8779,	8464,	9022,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	12.77,	10.47,	1648,	1693
79,	8254,	7920,	8125,	8496,	8954,	8606,	8583,	8326,	8448,	8403,	8826,	8776,	8461,	9024,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.38,	12.77,	10.47,	1650,	1696
80,	8230,	7901,	8101,	8474,	8932,	8600,	8569,	8321,	8443,	8402,	8810,	8756,	8439,	9000,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.38,	12.76,	10.47,	1656,	1699
81,	8209,	7876,	8092,	8454,	8878,	8579,	8551,	8324,	8427,	8375,	8796,	8728,	8420,	8980,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.38,	12.76,	10.47,	1661,	1700
82,	8217,	7881,	8110,	8469,	8889,	8577,	8541,	8307,	8425,	8375,	8801,	8727,	8425,	8988,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.38,	12.76,	10.47,	1666,	1701
83,	8251,	7919,	8138,	8509,	8937,	8604,	8551,	8302,	8440,	8404,	8831,	8773,	8454,	9016,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.38,	12.76,	10.47,	1672,	1699
84,	8254,	7931,	8146,	8523,	8932,	8605,	8558,	8317,	8437,	8398,	8840,	8793,	8464,	9028,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.38,	12.77,	10.47,	1676,	1697
85,	8209,	7890,	8118,	8476,	8904,	8572,	8536,	8295,	8405,	8356,	8800,	8749,	8428,	8991,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.38,	12.77,	10.43,	1681,	1693
86,	8176,	7854,	8085,	8435,	8906,	8556,	8514,	8249,	8379,	8334,	8761,	8714,	8384,	8950,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.38,	12.77,	10.43,	1684,	1689
87,	8196,	7873,	8092,	8456,	8911,	8569,	8529,	8262,	8387,	8348,	8769,	8732,	8392,	8969,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.35,	12.77,	10.43,	1689,	1686
88,	8236,	7906,	8126,	8496,	8904,	8588,	8558,	8318,	8422,	8376,	8816,	8763,	8438,	9013,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.35,	12.77,	10.43,	1692,	1688
89,	8248,	7912,	8135,	8506,	8926,	8596,	8563,	8331,	8447,	8391,	8832,	8777,	8462,	9019,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.35,	12.77,	10.47,	1696,	1690
90,	8226,	7894,	8111,	8489,	8943,	8586,	8550,	8305,	8433,	8380,	8795,	8753,	8435,	8990,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.35,	12.77,	10.47,	1698,	1694
91,	8204,	7886,	8088,	8466,	8915,	8569,	8539,	8297,	8415,	8362,	8771,	8726,	8408,	8974,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.38,	12.77,	10.47,	1702,	1696
92,	8213,	7905,	8104,	8470,	8916,	8569,	8536,	8301,	8412,	8361,	8800,	8746,	8423,	8987,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.38,	12.74,	10.47,	1703,	1691
93,	8219,	7907,	8121,	8488,	8952,	8570,	8525,	8278,	8396,	8361,	8811,	8760,	8431,	8992,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.38,	12.74,	10.44,	1705,	1686
94,	8223,	7895,	8142,	8490,	8962,	8574,	8526,	8276,	8393,	8368,	8796,	8750,	8427,	8994,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.38,	12.74,	10.44,	1707,	1679
95,	8253,	7920,	8228,	8503,	8952,	8599,	8552,	8309,	8424,	8399,	8812,	8777,	8452,	9022,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.33,	12.74,	10.44,	1708,	1678
96,	8260,	7935,	8307,	8511,	8944,	8599,	8563,	8312,	8435,	8398,	8824,	8794,	8463,	9028,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.33,	12.79,	10.44,	1709,	1678
97,	8225,	7898,	8297,	8482,	8929,	8571,	8550,	8295,	8419,	8364,	8798,	8752,	8435,	8990,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.33,	12.79,	10.46,	1709,	1681
98,	8207,	7882,	8275,	8461,	8923,	8576,	8551,	8303,	8414,	8365,	8785,	8736,	8420,	8976,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	12.79,	10.46,	1709,	1684
99,	8226,	7899,	8291,	8476,	8940,	8597,	8564,	8309,	8418,	8387,	8801,	8764,	8435,	8995,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	12.79,	10.46,	1708,	1684
100,	8224,	7896,	8286,	8478,	8931,	8579,	8552,	8299,	8421,	8383,	8794,	8758,	8435,	8997,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	12.74,	10.46,	1708,	1684
101,	8215,	7897,	8272,	8472,	8927,	8571,	8546,	8309,	8420,	8378,	8781,	8747,	8429,	8994,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	12.74,	10.46,	1707,	1682
102,	8246,	7925,	8300,	8502,	8967,	8613,	8569,	8325,	8422,	8397,	8804,	8781,	8450,	9017,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.33,	12.74,	10.46,	1706,	1684
103,	8255,	7925,	8310,	8507,	8975,	8613,	8568,	8311,	8421,	8391,	8819,	8800,	8456,	9022,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.33,	12.74,	10.46,	1705,	1687
104,	8222,	7901,	8293,	8478,	8946,	8573,	8545,	8302,	8415,	8372,	8816,	8783,	8442,	8998,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.33,	12.76,	10.46,	1704,	1690
105,	8218,	7910,	8301,	8482,	8947,	8584,	8554,	8326,	8425,	8386,	8818,	8786,	8449,	9000,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.33,	12.76,	10.46,	1703,	1694
106,	8234,	7917,	8304,	8490,	8955,	8603,	8564,	8323,	8417,	8392,	8810,	8786,	8455,	9012,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.76,	10.46,	1703,	1695
107,	8224,	7903,	8286,	8475,	8933,	8586,	8553,	8296,	8395,	8372,	8794,	8766,	8441,	9000,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.35,	12.76,	10.46,	1702,	1696
108,	8224,	7909,	8287,	8479,	8926,	8582,	8555,	8307,	8404,	8377,	8794,	8766,	8438,	8996,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.35,	12.79,	10.46,	1703,	1695
109,	8237,	7921,	8286,	8493,	8947,	8596,	8563,	8314,	8417,	8391,	8794,	8768,	8442,	9005,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.35,	12.79,	10.47,	1702,	1695
110,	8223,	7908,	8268,	8478,	8950,	8593,	8560,	8301,	8404,	8367,	8781,	8760,	8427,	8999,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.35,	12.79,	10.47,	1702,	1697
111,	8222,	7909,	8276,	8478,	8958,	8604,	8568,	8324,	8414,	8375,	8788,	8776,	8432,	9007,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.47,	1702,	1699
112,	8233,	7918,	8282,	8482,	8956,	8615,	8573,	8341,	8443,	8401,	8797,	8782,	8448,	9020,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.76,	10.47,	1701,	1703
113,	8210,	7890,	8257,	8453,	8915,	8578,	8552,	8305,	8413,	8373,	8783,	8758,	8430,	8997,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.76,	10.43,	1703,	1704
114,	8203,	7882,	8261,	8453,	8897,	8561,	8551,	8299,	8379,	8361,	8789,	8771,	8428,	8992,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.33,	12.76,	10.43,	1701,	1707
115,	8227,	7908,	8282,	8476,	8920,	8588,	8565,	8334,	8394,	8387,	8811,	8804,	8447,	9021,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.35,	12.76,	10.43,	1702,	1707
116,	8214,	7892,	8261,	8455,	8914,	8583,	8551,	8311,	8389,	8367,	8791,	8777,	8424,	9011,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.35,	12.79,	10.43,	1701,	1706
117,	8180,	7857,	8224,	8422,	8875,	8559,	8528,	8262,	8351,	8326,	8747,	8726,	8388,	8972,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.31,	13.35,	12.79,	10.43,	1702,	1707
118,	8187,	7874,	8232,	8431,	8877,	8569,	8541,	8277,	8361,	8337,	8743,	8732,	8399,	8974,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.35,	12.79,	10.43,	1702,	1707
119,	8217,	7903,	8269,	8462,	8922,	8593,	8568,	8324,	8411,	8373,	8778,	8787,	8437,	9005,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.33,	12.79,	10.43,	1704,	1708
120,	8244,	7910,	8295,	8494,	8966,	8604,	8581,	8338,	8430,	8393,	8833,	8833,	8467,	9039,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.33,	12.76,	10.43,	1703,	1707
121,	8267,	7925,	8304,	8515,	8971,	8613,	8591,	8336,	8425,	8409,	8878,	8846,	8485,	9059,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.28,	13.33,	12.76,	10.47,	1704,	1707
122,	8263,	7930,	8294,	8501,	8937,	8604,	8586,	8334,	8426,	8421,	8873,	8831,	8478,	9050,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.33,	12.76,	10.47,	1705,	1705
123,	8250,	7918,	8286,	8490,	8923,	8594,	8579,	8341,	8432,	8422,	8857,	8821,	8467,	9037,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.38,	12.76,	10.47,	1705,	1704
124,	8246,	7911,	8283,	8488,	8928,	8595,	8579,	8345,	8427,	8405,	8863,	8826,	8465,	9036,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.38,	12.79,	10.47,	1707,	1701
125,	8231,	7901,	8267,	8476,	8919,	8584,	8562,	8307,	8397,	8392,	8857,	8805,	8450,	9024,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.30,	13.38,	12.79,	10.46,	1706,	1702
126,	8216,	7896,	8259,	8471,	8905,	8569,	8544,	8268,	8374,	8400,	8837,	8790,	8435,	9009,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.38,	12.79,	10.46,	1708,	1702
127,	8224,	7905,	8269,	8478,	8919,	8572,	8556,	8298,	8398,	8411,	8850,	8815,	8450,	9018,	14.43,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1708,	1703
0,	8236,	7903,	8264,	8479,	8947,	8579,	8569,	8325,	8410,	8396,	8856,	8814,	8462,	9040,	14.41,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1709,	1702
1,	8226,	7893,	8253,	8467,	8916,	8571,	8559,	8316,	8396,	8397,	8851,	8814,	8446,	9024,	14.41,	10.36,	12.12,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1709,	1701
2,	8219,	7889,	8242,	8463,	8900,	8563,	8553,	8327,	8403,	8405,	8845,	8813,	8442,	9019,	14.41,	10.36,	12.10,	0.40,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1709,	1699
3,	8218,	7887,	8238,	8460,	8905,	8563,	8552,	8318,	8399,	8400,	8843,	8804,	8450,	9028,	14.41,	10.36,	12.10,	0.36,	13.67,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1709,	1699
4,	8235,	7899,	8255,	8461,	8918,	8581,	8577,	8345,	8424,	8409,	8872,	8834,	8470,	9040,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1709,	1698
5,	8249,	7908,	8262,	8470,	8945,	8586,	8587,	8370,	8454,	8430,	8891,	8851,	8476,	9041,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	11.07,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1708,	1699
6,	8221,	7890,	8237,	8459,	8952,	8560,	8548,	8312,	8407,	8406,	8856,	8808,	8445,	9018,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1708,	1699
7,	8197,	7874,	8225,	8442,	8933,	8545,	8530,	8279,	8373,	8379,	8833,	8783,	8432,	9002,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.56,	10.73,	12.27,	13.33,	12.79,	10.46,	1706,	1700
8,	8222,	7900,	8247,	8465,	8933,	8571,	8561,	8327,	8414,	8401,	8856,	8817,	8463,	9022,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.51,	10.73,	12.27,	13.33,	12.79,	10.46,	1707,	1700
9,	8233,	7913,	8244,	8473,	8938,	8577,	8558,	8324,	8403,	8411,	8859,	8825,	8461,	9028,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.51,	10.76,	12.27,	13.33,	12.79,	10.46,	1705,	1698
10,	8216,	7886,	8223,	8454,	8927,	8554,	8535,	8281,	8351,	8384,	8841,	8807,	8434,	9013,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.51,	10.76,	12.31,	13.33,	12.79,	10.46,	1704,	1698
11,	8224,	7882,	8235,	8466,	8929,	8561,	8552,	8309,	8385,	8386,	8850,	8819,	8451,	9021,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.51,	10.76,	12.31,	13.33,	12.79,	10.46,	1704,	1699
12,	8225,	7891,	8237,	8472,	8924,	8571,	8563,	8339,	8429,	8406,	8855,	8827,	8462,	9027,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.51,	10.76,	12.31,	13.33,	12.79,	10.46,	1702,	1702
13,	8201,	7877,	8209,	8455,	8890,	8551,	8546,	8319,	8404,	8395,	8841,	8805,	8434,	9011,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.51,	10.76,	12.31,	13.33,	12.79,	10.46,	1702,	1702
14,	8193,	7873,	8208,	8458,	8900,	8549,	8551,	8327,	8400,	8390,	8847,	8803,	8435,	9003,	14.41,	10.36,	12.10,	0.36,	13.64,	12.19,	10.96,	11.82,	11.51,	10.76,	12.31,	13.33,	12.79,	10.46,	1700,	1703
